FRAME_GT,142,15.891002,-3.161846,-0.813699,1.842493,-1.300906,1.332175,-1.119721
FRAME_GT,143,16.125008,-3.158951,-0.895543,1.844162,-1.313510,1.270183,-1.098035
FRAME_GT,144,16.360000,-3.164394,-0.931615,1.858961,-1.319377,1.239453,-1.102734
FRAME_GT,145,16.782005,-3.181723,-1.033587,1.927636,-1.317612,1.222107,-1.106920
FRAME_GT,146,17.094003,-3.190608,-1.052848,2.092676,-1.349030,1.251833,-1.120108
FRAME_GT,147,17.188008,-3.206084,-1.050495,2.098479,-1.338524,1.249805,-1.129801
FRAME_GT,148,17.282002,-3.225830,-1.056867,2.074188,-1.313720,1.241511,-1.136308
FRAME_GT,149,17.360004,-3.236001,-1.055809,2.089299,-1.313533,1.242415,-1.138964
FRAME_GT,150,17.407007,-3.244965,-1.052341,2.102188,-1.313959,1.243541,-1.141752
FRAME_GT,151,17.469006,-3.255787,-1.047686,2.115898,-1.313168,1.245423,-1.144955
FRAME_GT,152,17.532001,-3.274581,-1.024066,2.141202,-1.311435,1.255270,-1.157299
FRAME_GT,153,17.594000,-3.290375,-1.013603,2.154324,-1.310379,1.253578,-1.162652
FRAME_GT,154,17.657005,-3.306519,-1.000256,2.169468,-1.310492,1.252232,-1.168520
FRAME_GT,155,17.719005,-3.323014,-0.981742,2.188353,-1.310441,1.254867,-1.176493
FRAME_GT,156,17.782000,-3.335623,-0.970865,2.204317,-1.313282,1.252799,-1.179865
FRAME_GT,157,17.843999,-3.346083,-0.968498,2.215469,-1.314302,1.247483,-1.178002
FRAME_GT,158,17.907004,-3.356872,-0.969691,2.215006,-1.312873,1.237889,-1.175486
FRAME_GT,159,18.079001,-3.381283,-0.967057,2.233413,-1.309842,1.227660,-1.167755
FRAME_GT,160,18.125007,-3.387293,-0.961649,2.243675,-1.308047,1.231185,-1.168273
FRAME_GT,161,18.172000,-3.393067,-0.962415,2.247313,-1.306916,1.229026,-1.165792
FRAME_GT,162,18.235005,-3.401315,-0.956838,2.266586,-1.306512,1.233408,-1.163597
FRAME_GT,163,18.282007,-3.402195,-0.959871,2.288651,-1.313344,1.234384,-1.156307
FRAME_GT,164,18.344006,-3.416635,-0.959310,2.273502,-1.299654,1.229201,-1.157663
FRAME_GT,165,18.407001,-3.433182,-0.949733,2.275833,-1.295484,1.225302,-1.161002
FRAME_GT,166,18.469001,-3.440723,-0.948691,2.295178,-1.293626,1.229923,-1.156734
FRAME_GT,167,18.532006,-3.459181,-0.935700,2.309034,-1.288424,1.232311,-1.160594
FRAME_GT,168,18.594005,-3.471088,-0.932879,2.320430,-1.287183,1.231881,-1.159799
FRAME_GT,169,18.657000,-3.486567,-0.926935,2.339631,-1.285978,1.234666,-1.160096
FRAME_GT,170,18.718999,-3.506014,-0.917220,2.364330,-1.282828,1.241181,-1.161880
FRAME_GT,171,18.782004,-3.517836,-0.928331,2.377425,-1.285995,1.236351,-1.153206
FRAME_GT,172,18.844004,-3.529187,-0.929474,2.393198,-1.286354,1.238232,-1.149954
FRAME_GT,173,18.906999,-3.538535,-0.938746,2.410279,-1.288199,1.239082,-1.141863
FRAME_GT,174,19.032003,-3.565421,-0.936775,2.448668,-1.285955,1.247369,-1.135355
FRAME_GT,175,19.250006,-3.605903,-0.921219,2.505924,-1.283503,1.257641,-1.126496
FRAME_GT,176,19.407006,-3.634401,-0.904414,2.539895,-1.280760,1.262331,-1.119901
FRAME_GT,177,19.594000,-3.669619,-0.871062,2.564325,-1.281871,1.257207,-1.119129
FRAME_GT,178,19.672002,-3.691284,-0.839207,2.581262,-1.278717,1.260634,-1.125603
FRAME_GT,179,19.766006,-3.711514,-0.821043,2.587090,-1.279577,1.253964,-1.124596
FRAME_GT,180,19.938003,-3.750405,-0.769057,2.621554,-1.275527,1.261161,-1.129587
FRAME_GT,181,20.328999,-3.822795,-0.693630,2.675544,-1.261154,1.263091,-1.125199
FRAME_GT,182,20.375005,-3.832345,-0.684783,2.684039,-1.259619,1.263348,-1.124810
FRAME_GT,183,20.422008,-3.841494,-0.676147,2.696989,-1.259717,1.264003,-1.123531
FRAME_GT,184,20.485003,-3.855499,-0.658544,2.712738,-1.257410,1.266649,-1.126064
FRAME_GT,185,20.532005,-3.865337,-0.652329,2.724061,-1.258855,1.265011,-1.123842
FRAME_GT,186,20.594004,-3.879653,-0.632847,2.738573,-1.255830,1.268293,-1.128300
FRAME_GT,187,20.656999,-3.892527,-0.629019,2.753150,-1.259669,1.263459,-1.122900
FRAME_GT,188,20.718998,-3.905580,-0.616388,2.763977,-1.257970,1.263596,-1.124289
FRAME_GT,189,20.782004,-3.929230,-0.579897,2.782104,-1.250787,1.269361,-1.135531
FRAME_GT,190,20.844003,-3.939465,-0.572652,2.789466,-1.251462,1.266753,-1.134787
FRAME_GT,191,20.907008,-3.950355,-0.573833,2.800757,-1.254943,1.260836,-1.126995
FRAME_GT,192,21.094001,-3.982210,-0.526759,2.832822,-1.247949,1.264588,-1.133278
FRAME_GT,193,21.141004,-3.989890,-0.518171,2.836949,-1.247241,1.262091,-1.132544
FRAME_GT,194,21.188006,-3.994278,-0.511113,2.841622,-1.246357,1.261691,-1.131615
FRAME_GT,195,21.234998,-3.997337,-0.507158,2.842919,-1.245501,1.260799,-1.130058
FRAME_GT,196,21.282001,-4.001624,-0.495927,2.846559,-1.243086,1.262129,-1.130196
FRAME_GT,197,21.344000,-4.002062,-0.494267,2.847120,-1.242603,1.261502,-1.126385
FRAME_GT,198,21.407005,-3.997594,-0.494126,2.855010,-1.242954,1.264527,-1.118096
FRAME_GT,199,21.469004,-3.997053,-0.485144,2.857383,-1.240401,1.267622,-1.114798
FRAME_GT,200,21.531999,-3.997549,-0.474080,2.855483,-1.237960,1.269510,-1.113041
FRAME_GT,201,21.593999,-3.997261,-0.465977,2.854687,-1.236704,1.271688,-1.112124
FRAME_GT,202,21.657004,-3.995990,-0.451043,2.850606,-1.232961,1.276000,-1.111443
FRAME_GT,203,21.719003,-3.989618,-0.451522,2.842573,-1.234961,1.274446,-1.104910
FRAME_GT,204,21.782008,-3.979537,-0.440679,2.846365,-1.233514,1.282379,-1.101750
FRAME_GT,205,21.844007,-3.973673,-0.444263,2.830123,-1.236485,1.276725,-1.095748
FRAME_GT,206,21.907002,-3.969844,-0.429321,2.809143,-1.235142,1.274168,-1.096819
FRAME_GT,207,22.109999,-3.985669,-0.404402,2.638583,-1.195462,1.235336,-1.107971
FRAME_GT,208,22.313005,-3.958384,-0.370365,2.589655,-1.193859,1.235546,-1.107182
FRAME_GT,209,22.656998,-3.941842,-0.248952,2.477270,-1.181081,1.225051,-1.147619
FRAME_GT,210,22.719008,-3.934345,-0.236807,2.479105,-1.186430,1.227451,-1.149707
FRAME_GT,211,22.782003,-3.932070,-0.254855,2.429323,-1.179218,1.210985,-1.143550
FRAME_GT,212,22.915999,-3.920771,-0.257344,2.401233,-1.187003,1.203220,-1.137688
FRAME_GT,213,23.125000,-3.906464,-0.286539,2.368037,-1.199506,1.195962,-1.115127
FRAME_GT,214,23.188005,-3.894739,-0.298218,2.380915,-1.211834,1.202040,-1.103224
FRAME_GT,215,23.235008,-3.892282,-0.287481,2.387451,-1.210447,1.211320,-1.104496
FRAME_GT,216,23.282000,-3.891210,-0.277920,2.387423,-1.208790,1.217154,-1.105946
FRAME_GT,217,23.343999,-3.887603,-0.259159,2.403324,-1.211412,1.229307,-1.109136
FRAME_GT,218,23.407004,-3.884130,-0.225537,2.421379,-1.208002,1.247302,-1.116835
FRAME_GT,219,23.469004,-3.885536,-0.212420,2.407144,-1.199752,1.247790,-1.120481
FRAME_GT,220,23.547006,-3.881226,-0.199128,2.388921,-1.190861,1.247346,-1.120371
FRAME_GT,221,23.594008,-3.877482,-0.194581,2.381185,-1.188916,1.246020,-1.119040
FRAME_GT,222,23.657003,-3.870253,-0.189034,2.364953,-1.186726,1.241331,-1.115779
FRAME_GT,223,23.719002,-3.861099,-0.190065,2.355143,-1.194396,1.234228,-1.109608
FRAME_GT,224,23.782007,-3.849788,-0.153454,2.389540,-1.217097,1.242490,-1.115577
FRAME_GT,225,23.844007,-3.845927,-0.167007,2.335863,-1.185390,1.234804,-1.108865
FRAME_GT,226,23.907002,-3.836791,-0.164778,2.321426,-1.185487,1.229027,-1.104442
FRAME_GT,227,24.032006,-3.825040,-0.149776,2.302131,-1.178447,1.224835,-1.104295
FRAME_GT,228,24.094005,-3.815664,-0.146430,2.296226,-1.177355,1.223369,-1.101919
FRAME_GT,229,24.172007,-3.804633,-0.146094,2.286918,-1.175974,1.220215,-1.098629
FRAME_GT,230,24.422006,-3.766016,-0.129141,2.287683,-1.168339,1.225848,-1.097358
FRAME_GT,231,24.860004,-3.682310,-0.159608,2.282060,-1.151495,1.211126,-1.068538
FRAME_GT,232,24.953999,-3.659760,-0.165846,2.297434,-1.152517,1.213756,-1.060285
FRAME_GT,233,25.047008,-3.641854,-0.161504,2.305606,-1.150727,1.213214,-1.058323
FRAME_GT,234,25.141002,-3.626498,-0.154251,2.309574,-1.144271,1.212662,-1.058575
FRAME_GT,235,25.235007,-3.609357,-0.156051,2.315435,-1.143420,1.211753,-1.053860
FRAME_GT,236,25.312999,-3.597523,-0.157392,2.312665,-1.140974,1.208546,-1.051143
FRAME_GT,237,25.360001,-3.587980,-0.147402,2.321379,-1.135996,1.214455,-1.053969
FRAME_GT,238,25.422001,-3.576826,-0.148285,2.319205,-1.134753,1.212032,-1.052136
FRAME_GT,239,25.469003,-3.571940,-0.146833,2.316019,-1.131820,1.211056,-1.052501
FRAME_GT,240,25.532008,-3.560442,-0.157761,2.307701,-1.133656,1.203095,-1.046601
FRAME_GT,241,25.594007,-3.553968,-0.154876,2.308300,-1.131504,1.202701,-1.047981
FRAME_GT,242,25.657002,-3.543750,-0.159766,2.305786,-1.133165,1.198225,-1.045233
FRAME_GT,243,25.719002,-3.537310,-0.157435,2.305354,-1.130681,1.198230,-1.046859
